model,path,slice_idx,spleen_dice,rkidney_dice,lkidney_dice,liver_dice,aorta_dice
SAM-vit_h,img0027.nii.gz,71,0.5668198259849447,nan,nan,0.8897411733765807,0.9613259668508287
SAM-vit_h,img0027.nii.gz,72,nan,nan,nan,0.8747303913177445,0.9392928619079386
SAM-vit_h,img0027.nii.gz,73,0.0,nan,nan,0.8645171834142698,0.9641434262948207
SAM-vit_h,img0027.nii.gz,74,nan,nan,nan,0.8801107441439674,0.9601471489883507
SAM-vit_h,img0027.nii.gz,75,nan,nan,nan,0.8658492881422195,0.915
SAM-vit_h,img0027.nii.gz,76,nan,nan,nan,0.9271533760302518,0.9738933030646992
SAM-vit_h,img0027.nii.gz,77,nan,nan,nan,0.7897744447483195,0.9514986376021798
SAM-vit_h,img0027.nii.gz,78,nan,nan,nan,0.8443060711292061,0.8078470824949698
SAM-vit_h,img0027.nii.gz,79,nan,nan,nan,0.8645836539941512,0.9210987726475746
SAM-vit_h,img0027.nii.gz,80,nan,nan,nan,0.8335590998470614,0.8989547038327527
SAM-vit_h,img0027.nii.gz,81,nan,nan,nan,0.665540083817764,0.9538249483115093
SAM-vit_h,img0027.nii.gz,82,nan,nan,nan,0.0,0.9047282992237121
SAM-vit_h,img0027.nii.gz,83,nan,nan,nan,nan,0.958957654723127
SAM-vit_h,img0027.nii.gz,84,nan,nan,nan,nan,0.9103896103896104
SAM-vit_h,img0027.nii.gz,85,nan,nan,nan,nan,0.9041269841269841
SAM-vit_h,img0027.nii.gz,86,nan,nan,nan,nan,0.9269729093050648
SAM-vit_h,img0027.nii.gz,87,nan,nan,nan,nan,0.8803367408298256
SAM-vit_h,img0028.nii.gz,0,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,1,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,2,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,3,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,4,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,5,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,6,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,7,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,8,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,9,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,10,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,11,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,12,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,13,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,14,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,15,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,16,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,17,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,18,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,19,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,20,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,21,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,22,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,23,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,24,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,25,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,26,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,27,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,28,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,29,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,30,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,31,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,32,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,33,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,34,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,35,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,36,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,37,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,38,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,39,nan,nan,nan,0.9075249320036265,0.0
SAM-vit_h,img0028.nii.gz,40,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,41,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,42,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,43,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,44,nan,0.9153963414634146,nan,0.9487375669472073,0.9506849315068493
SAM-vit_h,img0028.nii.gz,45,nan,0.9089253187613844,nan,0.9581573896353167,0.9230769230769231
SAM-vit_h,img0028.nii.gz,46,nan,0.8625746876697447,nan,0.966541838050218,0.929427430093209
SAM-vit_h,img0028.nii.gz,47,nan,0.8518428118135221,nan,0.9625856314772527,0.9380053908355795
SAM-vit_h,img0028.nii.gz,48,nan,0.8528420579645024,0.6648275862068965,0.8968387776606954,0.9059139784946236
SAM-vit_h,img0028.nii.gz,49,nan,0.8413034278459586,0.9106187929717342,0.9545644453728849,0.8784810126582279
SAM-vit_h,img0028.nii.gz,50,nan,0.8329177057356608,0.9042654028436019,0.9631982254486792,0.944801026957638
SAM-vit_h,img0028.nii.gz,51,nan,0.8077622801697999,0.868601986249045,0.9512689375663418,0.9390581717451524
SAM-vit_h,img0028.nii.gz,52,nan,0.8284401837427602,0.8325764456554647,0.9274269557021678,0.8829337094499294
SAM-vit_h,img0028.nii.gz,53,nan,0.8653283145127562,0.8522613065326633,0.9030750934420659,0.9023746701846965
SAM-vit_h,img0028.nii.gz,54,nan,0.8233612415764754,0.8146927242759595,0.8626331223954314,0.9258777633289987
SAM-vit_h,img0028.nii.gz,55,nan,0.8513204408400915,0.7884476534296029,0.8537205616776619,0.9371584699453552
SAM-vit_h,img0028.nii.gz,56,nan,0.8604498798864381,0.7381628787878788,0.8609590235396687,0.9478021978021978
SAM-vit_h,img0028.nii.gz,57,nan,0.9151027703306523,0.7162190297730585,0.8784568584070797,0.9361179361179361
SAM-vit_h,img0028.nii.gz,58,nan,0.9464761443448777,0.7868920032976092,0.8981843715518106,0.9421296296296297
SAM-vit_h,img0028.nii.gz,59,nan,0.9596091205211726,0.8944270015698587,0.9000208973937964,0.8946796959826275
SAM-vit_h,img0028.nii.gz,60,nan,0.9229258713794797,0.852263701350278,0.7753170373093181,0.8815653964984552
SAM-vit_h,img0028.nii.gz,61,nan,0.8263069139966274,0.8338180307436643,0.7152307809292069,0.9501359927470535
SAM-vit_h,img0028.nii.gz,62,0.5241379310344828,nan,0.8184357541899442,0.6938100816870215,0.8796680497925311
SAM-vit_h,img0028.nii.gz,63,0.8004676539360873,nan,0.8965342777637237,0.7139521143403764,0.9428334714167357
SAM-vit_h,img0028.nii.gz,64,0.9148822269807281,nan,0.870946393117141,0.6827903618806966,0.9486166007905138
SAM-vit_h,img0028.nii.gz,65,0.8988128886376484,nan,0.5838218053927315,0.6552886542042856,0.8023952095808383
SAM-vit_h,img0028.nii.gz,66,0.9562000591891092,nan,nan,0.6391431313266812,0.9200930954228084
SAM-vit_h,img0028.nii.gz,67,0.9532869862178315,nan,nan,0.7152066059917425,0.8620938628158845
SAM-vit_h,img0028.nii.gz,68,0.9277216610549944,nan,nan,0.6912693854106835,0.8056810845706908
SAM-vit_h,img0028.nii.gz,69,0.9552634260674615,nan,nan,0.6968875032475967,0.8825757575757576
SAM-vit_h,img0028.nii.gz,70,0.9590936434730298,nan,nan,0.6883128603660065,0.8257339163023111
SAM-vit_h,img0028.nii.gz,71,0.9582314804973961,nan,nan,0.7141740060910363,0.7243186582809225
SAM-vit_h,img0028.nii.gz,72,0.9588546679499519,nan,nan,0.7805080161589191,0.758364312267658
SAM-vit_h,img0028.nii.gz,73,0.945979381443299,nan,nan,0.7790355390690439,0.9368494101318529
SAM-vit_h,img0028.nii.gz,74,nan,nan,nan,nan,nan
SAM-vit_h,img0028.nii.gz,75,0.6870328241793955,nan,nan,0.7674858690677914,0.9050211736237145
SAM-vit_h,img0028.nii.gz,76,0.6659217877094972,nan,nan,0.7845043409513491,0.8908517350157729
SAM-vit_h,img0028.nii.gz,77,0.6218809980806143,nan,nan,0.7692422046307652,0.9173027989821882
SAM-vit_h,img0028.nii.gz,78,0.4487109160724081,nan,nan,0.7736784641979801,0.7756575554409489
SAM-vit_h,img0028.nii.gz,79,nan,nan,nan,0.8105748777590541,0.746268656716418
SAM-vit_h,img0028.nii.gz,80,nan,nan,nan,0.8715217475203582,0.6813299232736573
SAM-vit_h,img0028.nii.gz,81,nan,nan,nan,0.7818808468734614,0.8958770090845563
SAM-vit_h,img0028.nii.gz,82,nan,nan,nan,0.6044358727097396,0.724202626641651
SAM-vit_h,img0028.nii.gz,83,nan,nan,nan,0.23526409798417963,0.7812113720642769
SAM-vit_h,img0028.nii.gz,84,nan,nan,nan,nan,0.8751642575558476
SAM-vit_h,img0028.nii.gz,85,nan,nan,nan,nan,0.8887408394403731
SAM-vit_h,img0028.nii.gz,86,nan,nan,nan,nan,0.8970013037809648
SAM-vit_h,img0028.nii.gz,87,nan,nan,nan,nan,0.9198931909212283
SAM-vit_h,img0028.nii.gz,88,nan,nan,nan,nan,0.9389736477115118
SAM-vit_h,img0029.nii.gz,0,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,1,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,2,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,3,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,4,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,5,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,6,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,7,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,8,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,9,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,10,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,11,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,12,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,13,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,14,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,15,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,16,nan,nan,nan,nan,0.0
SAM-vit_h,img0029.nii.gz,17,nan,nan,nan,nan,0.0
SAM-vit_h,img0029.nii.gz,18,nan,nan,nan,nan,0.8592162554426706
SAM-vit_h,img0029.nii.gz,19,nan,nan,nan,nan,0.8828828828828829
SAM-vit_h,img0029.nii.gz,20,nan,nan,nan,nan,0.8712241653418124
SAM-vit_h,img0029.nii.gz,21,nan,nan,nan,nan,0.8746177370030581
SAM-vit_h,img0029.nii.gz,22,nan,nan,nan,nan,0.884080370942813
SAM-vit_h,img0029.nii.gz,23,nan,nan,nan,nan,0.8244274809160306
SAM-vit_h,img0029.nii.gz,24,nan,nan,nan,nan,0.8294036061026352
SAM-vit_h,img0029.nii.gz,25,nan,nan,nan,nan,0.7802690582959642
SAM-vit_h,img0029.nii.gz,26,nan,nan,nan,nan,0.7867298578199052
SAM-vit_h,img0029.nii.gz,27,nan,nan,nan,nan,0.7484848484848485
SAM-vit_h,img0029.nii.gz,28,nan,nan,nan,nan,0.8188512518409425
SAM-vit_h,img0029.nii.gz,29,nan,nan,nan,nan,0.8330781010719756
SAM-vit_h,img0029.nii.gz,30,nan,0.8031088082901554,nan,nan,0.8913963328631875
SAM-vit_h,img0029.nii.gz,31,nan,0.8457142857142858,nan,nan,0.8715728715728716
SAM-vit_h,img0029.nii.gz,32,nan,0.9344729344729344,nan,nan,0.9161849710982659
SAM-vit_h,img0029.nii.gz,33,nan,0.9460766084046114,nan,nan,0.9049645390070922
SAM-vit_h,img0029.nii.gz,34,nan,0.9472414832680133,nan,nan,0.8913963328631875
SAM-vit_h,img0029.nii.gz,35,nan,0.95557799091368,nan,nan,0.6209598432908913
SAM-vit_h,img0029.nii.gz,36,nan,0.9264604810996564,nan,nan,0.8861454046639232
SAM-vit_h,img0029.nii.gz,37,nan,0.8914379352724293,0.683090705487122,nan,0.8842105263157894
SAM-vit_h,img0029.nii.gz,38,nan,0.8825663547832728,0.8623978201634878,nan,0.8748387096774194
SAM-vit_h,img0029.nii.gz,39,nan,0.8159847764034253,0.8996539792387543,nan,0.8703956343792633
SAM-vit_h,img0029.nii.gz,40,nan,0.8072713782229642,0.9067656765676567,nan,0.9202797202797203
SAM-vit_h,img0029.nii.gz,41,nan,0.8922155688622755,0.9437984496124031,nan,0.9186206896551724
SAM-vit_h,img0029.nii.gz,42,nan,0.7491749174917491,0.9189801699716714,nan,0.8904299583911235
SAM-vit_h,img0029.nii.gz,43,nan,0.7153356197942186,0.8904686677198526,nan,0.8504551365409623
SAM-vit_h,img0029.nii.gz,44,nan,0.793812789028863,0.8861374119932023,nan,0.8346666666666667
SAM-vit_h,img0029.nii.gz,45,nan,0.8761615137692178,0.8807977736549165,nan,0.8116343490304709
SAM-vit_h,img0029.nii.gz,46,nan,0.9230769230769231,0.8749160886104274,0.0,0.845
SAM-vit_h,img0029.nii.gz,47,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,48,nan,0.7412587412587412,0.8483762597984322,0.0,0.8380187416331994
SAM-vit_h,img0029.nii.gz,49,nan,0.7295673076923077,0.8956347215253387,0.0,0.8233766233766234
SAM-vit_h,img0029.nii.gz,50,nan,0.8055048913944619,0.9100055897149245,0.640036109230422,0.8301119023397762
SAM-vit_h,img0029.nii.gz,51,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,52,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,53,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,54,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,55,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,56,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,57,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,58,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,59,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,60,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,61,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,62,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,63,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,64,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,65,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,66,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,67,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,68,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,69,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,70,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,71,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,72,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,73,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,74,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,75,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,76,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,77,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,78,0.9604825803274653,nan,nan,0.9444975873137342,0.8381464069845533
SAM-vit_h,img0029.nii.gz,79,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,80,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,81,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,82,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,83,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,84,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,85,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,86,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,87,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,88,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,89,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,90,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,91,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,92,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,93,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,94,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,95,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,96,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,97,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,98,nan,nan,nan,nan,nan
SAM-vit_h,img0029.nii.gz,99,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,0,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,1,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,2,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,3,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,4,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,5,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,6,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,7,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,8,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,9,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,10,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,11,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,12,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,13,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,14,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,15,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,16,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,17,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,18,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,19,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,20,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,21,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,22,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,23,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,24,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,25,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,26,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,27,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,28,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,29,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,30,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,31,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,32,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,33,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,34,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,35,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,36,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,37,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,38,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,39,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,40,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,41,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,42,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,43,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,44,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,45,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,46,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,47,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,48,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,49,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,50,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,51,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,52,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,53,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,54,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,55,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,56,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,57,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,58,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,59,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,60,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,61,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,62,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,63,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,64,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,65,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,66,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,67,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,68,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,69,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,70,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,71,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,72,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,73,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,74,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,75,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,76,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,77,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,78,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,79,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,80,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,81,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,82,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,83,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,84,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,85,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,86,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,87,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,88,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,89,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,90,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,91,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,92,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,93,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,94,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,95,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,96,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,97,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,98,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,99,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,100,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,101,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,102,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,103,nan,nan,nan,nan,nan
SAM-vit_h,img0030.nii.gz,104,0.8541562966650075,0.897426144288069,0.9023944805194806,0.9170548916345959,0.9229422066549913
SAM-vit_h,img0030.nii.gz,105,0.9161657703258462,0.8039469047339364,0.9329769736842105,0.8467994076024354,0.9221757322175732
SAM-vit_h,img0030.nii.gz,106,0.9299516908212561,0.7927342716227596,0.9250187185795272,0.7376978177577878,0.9316872427983539
SAM-vit_h,img0030.nii.gz,107,0.9541459686664119,0.8916222495558289,0.8581584680655888,0.7411297633561537,0.9457236842105263
SAM-vit_h,img0030.nii.gz,108,0.9573911705891401,0.8902669183068213,0.7867826086956522,0.7615465977200611,0.9178082191780822
SAM-vit_h,img0030.nii.gz,109,0.9584307612366848,0.9354882892754417,0.922237017310253,0.7550081212777477,0.9252728799328296
SAM-vit_h,img0030.nii.gz,110,0.9720507352115838,0.919251187482537,0.9046267735965453,0.7541331715455787,0.9427839453458582
SAM-vit_h,img0030.nii.gz,111,0.9751873114722195,0.9692532942898975,0.9363680861478219,0.7828957091482339,0.9161184210526315
SAM-vit_h,img0030.nii.gz,112,0.9758268609826337,0.969630557294928,0.9167777104784979,0.7334040296924709,0.8591331269349846
SAM-vit_h,img0030.nii.gz,113,0.9769405143437817,0.9805292061907139,0.9325671396739768,0.7499792513901569,0.8687589158345221
SAM-vit_h,img0030.nii.gz,114,0.9428431851489986,0.9646749342352499,0.9396920939923602,0.7109472908219683,0.8995873452544704
SAM-vit_h,img0030.nii.gz,115,0.9598024081506638,0.961982058949167,0.9327911982779239,0.6817868534517303,0.9281138790035587
SAM-vit_h,img0030.nii.gz,116,0.9595760952693106,0.9695894576786619,0.9515669515669516,0.740149933248896,0.8294985250737463
SAM-vit_h,img0030.nii.gz,117,0.8020093538887927,0.9264559068219634,0.42052144659377627,0.7470336820617505,0.7418367346938776
SAM-vit_h,img0030.nii.gz,118,0.7946698970321018,0.8267790262172284,0.006031363088057901,0.7289318943059174,0.9205776173285198
SAM-vit_h,img0030.nii.gz,119,0.7856026232508484,nan,0.0021037868162692847,0.7602526036564229,0.9452980946527351
SAM-vit_h,img0030.nii.gz,120,0.8603866460243738,nan,0.0015704750687082843,0.6959689103735901,0.9310555216595485
SAM-vit_h,img0030.nii.gz,121,0.8874472408941692,nan,0.0,0.6730716984860086,0.89618138424821
SAM-vit_h,img0030.nii.gz,122,0.9021557583996893,nan,0.0,0.7757494050157516,0.864406779661017
SAM-vit_h,img0030.nii.gz,123,0.8978790561607453,nan,0.0,0.8112936716975347,0.8599882835383714
SAM-vit_h,img0030.nii.gz,124,0.8428140407682685,nan,0.0,0.8531316580362056,0.7972617166929963
SAM-vit_h,img0030.nii.gz,125,0.8286864251738016,nan,0.0,0.8563765736179529,0.914519906323185
